id,sifra,naziv,kolicina,cena_bezpdv,vrednost_bezpdv,cena_sapdv,vrednost_sapdv,subcategories,boja,my_id,brend,slka
528,100643,Mobilni tel.Mi Note 9T 4+128GB Xiaomi CRNI,0,228.9256,0,277,0,Mobilni telefoni,,,,
530,100645,W 72Y2 MASINA ZA VES,0,233.8843,0,283,0,Veš mašine,,,,
531,100646,Mob.tel.Redmi 8 4+64 Onyx black,0,151.2397,0,183,0,Mobilni telefoni,,,,
535,100650,APARAT ZA BRIJANJE BRAUN 300BT BLK/VTGRN,0,111.5702,0,135,0,Mašine za šišanje i brijanje,,,,
536,100651,FEN FA-5654,0,16.4463,0,19.9,0,Fenovi,,,,
537,100652,RADIJATOR FISER FS802 11 R,0,51.24,0,62,0,Grijalice,,,,
538,100653,RADIJATOR FISER FS 802 13R,0,53.719,0,65,0,Grijalice,,,,
539,100654,Dub.serpa stand.18 sa pokl.tackice,0,12.314,0,14.9,0,Posuđe za pripremu hrane,,,,
540,100655,TIGANJ STANDARD 24 Pcelica maja zeleni,0,16.4463,0,19.9,0,Posuđe za pripremu hrane,,,,
541,100656,EKSPRES LONAC 7L Metinox,0,121.4876,0,147,0,Posuđe za pripremu hrane,,,,
542,100657,EKSPRES LONAC 5L,0,100.8264,0,122,0,Posuđe za pripremu hrane,,,,
546,100661,Frizider R 4120 AW Gorenje,0,226.4463,0,274,0,Frižideri,,,,
548,100663,Lap top Dell Intel N4000 Inspiron,0,289.2562,0,350,0,Laptop računari,,,,
551,100666,Mikser M350LBW Gorenje,0,32.2314,0,39,0,Mikser,,,,
553,100668,Elek.sporet E5141WH Gorenje,0,276.8595,0,335,0,Šporeti,,,,
555,100670,TIGANJ WOK 28,0,11.4876,0,13.9,0,Posuđe za pripremu hrane,,,,
557,100672,W/M WNEI84BS Gorenje,0,382.6446,0,463,0,Veš mašine,,,,
558,100673,Sjeckalica S500BK,0,27.438,0,33.2,0,Aparati za hranu,,,,
560,100675,RADIO FA-1135-2,0,32.2314,0,39,0,Radio,,,,
561,100676,SJECKO FISER FS525,0,18.0992,0,21.9,0,Aparati za hranu,,,,
562,100677,Sjeckalica MC 353 Vox,0,14.876,0,18,0,Aparati za hranu,,,,
563,100678,CETKA ZA USISIVAC FISER,0,7.438,0,9,0,Usisivači,,,,
566,100681,SUNDJERASTI FILTER ZA 2800 W,0,1.6529,0,2,0,Filteri,,,,
569,100685,Sporet EC 62 CLI Gorenje,0,293.39,0,355,0,Šporeti,,,,
571,100687,Frizider RB615FEW5 Gorenje,0,334.7107,0,405,0,Frižideri,,,,
572,100688,ALFA 70 TERMO BRAON,0,267.7686,0,324,0,Peći,,,,
574,100690,KESA ZA USISIVAC 2100 W,0,4.1322,0,5,0,Usisivači,,,,
577,100693,KAMIN GUCA SMART 700,0,514.876,0,623,0,Peći,,,,
579,100695,Du.se.Imperial 20 sa st.po.porto,0,18.1818,0,22,0,Posuđe za pripremu hrane,,,,
580,100696,PRAVA 1/1 150 SIVA 1MM,0,10.7438,0,13,0,Dimne cijevi,,,,
581,100697,PRAVA 1/2 150 SIVA 1MM,0,8.2645,0,10,0,Dimne cijevi,,,,
582,100698,KRIVA SIVA FI 150 1MM,0,9.0909,0,11,0,Dimne cijevi,,,,
584,100700,Soljica BR 364 Fiser,0,14.876,0,18,0,Stono posuđe,,,,
586,100702,Sjecko MMR08R2 bosch,0,33.8843,0,41,0,Aparati za hranu,,,,
587,100703,Ugr.rerna BOS6737E13X Gorenje,0,247.1074,0,299,0,Ugradne rerne,,,,
589,100705,XIAOMI Usisivac Robot Vacuum-MOP PRO,0,264.4628,0,320,0,Usisivači,,,,
590,100706,Kl.lonce8/0.37,0,5.3719,0,6.5,0,Posuđe za pripremu hrane,,,,
591,100707,VAGA ZA TJELESNO MJERENJE BM 8303,0,9.8347,0,11.9,0,Vage,,,,
593,100709,Du.se.imperial 16 sa st.po.porto,0,14.876,0,18,0,Posuđe za pripremu hrane,,,,
594,100710,AT 27 Bijeli D,0,838.84,0,1015,0,Peći,,,,
595,100711,Ugr.ploca ECT 322 BSCS Gorenje,0,140.9091,0,170.5,0,Ugradne ploče,,,,
596,100714,Elek.sporet EHB 5010 WG Vox,0,172.7273,0,209,0,Šporeti,,,,
597,100715,Led sijal.6W/A60/827,0,2.0661,0,2.5,0,Ostalo,,,,
599,100717,LOBOD TV LE-4019 T2/S2 SMART,0,233.8843,0,283,0,Televizori,,,,
603,100721,Ugr.M/S DIN 28424 Beko,0,338.0165,0,409,0,Mašine za pranje suđa,,,,
608,100727,Stapni mikser HBX601 W Gorenje,0,20.6612,0,25,0,Mikser,,,,
609,100728,TOSTER OK 12W,0,28.0992,0,34,0,Pekači,,,,
610,100729,Ledomat EM 2100 Vox,0,93.3884,0,113,0,Ostalo,,,,
611,100730,Set soljica BR 362 Fiser,0,20.6612,0,25,0,Stono posuđe,,,,
612,100731,Mob.tel.Samsung A315 128GB plavi,0,227.2727,0,275,0,Mobilni telefoni,,,,
615,100734,LCD LG 32 LM6300PLA Full HD Smart,0,205.7851,0,249,0,Televizori,,,,
616,100735,STEDISA 6/1 55 BIJELI,0,4.124,0,4.99,0,Dimne cijevi,,,,
617,100736,STEDISA 6/1 55 CM BRAON,0,15.2893,0,18.5,0,Dimne cijevi,,,,
618,100737,MAGNUM TERMO ETAZ,0,480.9917,0,582,0,Peći,,,,
626,100745,STEDISA 6/1 55 CM CRNI EMAJL,0,10.7438,0,13,0,Dimne cijevi,,,,
628,100747,BOJLER METALAC EZV P80 R,0,132.2314,0,160,0,Bojleri,,,,
630,100749,Frizider NRS918FMX Side by Side Gorenje,0,768.595,0,930,0,Frižideri,,,,
633,100752,GRILL MINI SM701I GORENJE,0,21.4876,0,26,0,Grilovi,,,,
636,100755,Masina za susenje DE82/GD  Gorenje,0,380.1653,0,460,0,Veš mašine,,,,
637,100756,NOSAC RAI 42,0,14.0496,0,17,0,Ostalo,,,,
638,100757,PLITKA SERPA STANDARD 14 FROZEN,0,9.0083,0,10.9,0,Posuđe za pripremu hrane,,,,
639,100758,Nosac Shorthorn H27 do 42,0,6.6116,0,8,0,Ostalo,,,,
640,100759,Nosac Shorthorn H64 do 65,0,9.9174,0,12,0,Ostalo,,,,
644,100763,KUCNA VAGA SD,0,19.8347,0,24,0,Vage,,,,
645,100764,Ugr.rerna BO73CLI Gorenje,0,286.7769,0,347,0,Ugradne rerne,,,,
646,100765,Ugr.ploca EC642CLI Gorenje,0,238.5537,0,288.65,0,Ugradne ploče,,,,
647,100766,ASPIRATOR VOX TRD-600 IX,0,54.5455,0,66,0,Aspiratori,,,,
648,100767,Porecelanski set za kafu 6/1 sar.cvijet YK-160FL-BR,0,13.9669,0,16.9,0,Aparati za kafu,,,,
649,100768,Ugr.napa DK63CLI Gorenje,0,213.2231,0,258,0,Ugradni aspiratori,,,,
650,100769,Keram.serpa BR 136 28 cm fiser,0,15.7025,0,19,0,Posuđe za pripremu hrane,,,,
653,100772,Etazer BR 392 2/1 Fiser,0,8.2645,0,10,0,Stono posuđe,,,,
654,100773,Ugr.M/S GV 52040 Gorenje,0,296.6942,0,359,0,Mašine za pranje suđa,,,,
657,100776,Etazer BR 393 3/1 fiser,0,9.9174,0,12,0,Stono posuđe,,,,
660,100779,Susac sudja BR 51,0,27.2727,0,33,0,Posuđe za pripremu hrane,,,,
661,100780,Susac sudja BR 52,0,13.2231,0,16,0,Posuđe za pripremu hrane,,,,
662,100781,Serpa BR 434 Fiser,0,14.0496,0,17,0,Posuđe za pripremu hrane,,,,
663,100782,FRIZIDER VOX KS 2110 E,0,210.7438,0,255,0,Frižideri,,,,
664,100783,Ugr.frizider RI418EE0  Gorenje,0,479.3388,0,580,0,Frižideri,,,,
665,100784,SOKOVNIK JC200BE Gorenje,0,119.0083,0,144,0,Sokovnici,,,,
666,100785,BLENDER B600 BG,0,55.3719,0,67,0,Blenderi,,,,
672,100791,KUVALO K 17WII Gorenje,0,25.6198,0,31,0,Čajovnici,,,,
673,100792,Apple iPhone 16 Pro MAX 256 GB natural Titanuim,0,1309.9174,0,1585,0,Mobilni telefoni,,,,
674,100793,Presa za kosu FA-5670-1 First,0,18.1818,0,22,0,Stajleri i prese za kosu,,,,
676,100795,ISKRA PLINSKO KUVALO 2/1 OR-201,0,28.0992,0,34,0,Čajovnici,,,,
677,100796,MIKROTALASNA BOSCH HMT72M450,0,70.1653,0,84.9,0,Mikrotalasne,,,,
679,100798,TABLET ASUS C7Z170C,0,125.6198,0,152,0,Tablet uređaji,,,,
682,100801,Infrac.ploca FA-5096-6 First,0,29.7521,0,36,0,Indukcione ploče,,,,
683,100802,Elekt.lonac FA-5135 First,0,34.7107,0,42,0,Posuđe za pripremu hrane,,,,
684,100803,Klima Gree Comfort Muse Evo GWH12ACC-K6DNA1F,0,661.157,0,800,0,Klime,,,,
688,100807,Ugr.ploca IT43SC Gorenje,0,235.5372,0,285,0,Ugradne ploče,,,,
690,100809,PELET A2 EN Plus,0,0.2314,0,0.28,0,Peći,,,,
691,100810,Klima bergen pine profi 12000BTU/H,0,371.9008,0,450,0,Klime,,,,
692,100811,Zvucnici FA-1920-BA First,0,23.1405,0,28,0,Zvucnici,,,,
694,100813,Masina za mljevenje mesa 10F-520,0,17.3554,0,21,0,Veš mašine,,,,
696,100815,ALFA 70 H  LIJEVA,0,326.4463,0,395,0,Peći,,,,
698,100817,Pelet EN plus A1 Bioenergy,0,0.2562,0,0.31,0,Peći,,,,
700,100819,GS 62110 BW,0,289.1736,0,349.9,0,Mašine za pranje suđa,,,,
701,100820,Komb.frizider RB34T672FEL/EK No frost Samsung,0,458.6777,0,555,0,Frižideri,,,,
703,100822,W/M  WP6YS3 Gorenje,0,219.8347,0,266,0,Veš mašine,,,,
704,100823,Du.se.emajl.konix 20 inox po. mermer,0,18.1818,0,22,0,Posuđe za pripremu hrane,,,,
706,100825,LOBOD TV LED32DN5 T2/S2,0,143.8017,0,174,0,Televizori,,,,
708,100827,W/M WW70M6440PW/LE Samsung,0,577.686,0,699,0,Veš mašine,,,,
709,100828,Ker.serpa BR 137 24x17 Fiser,0,18.1818,0,22,0,Posuđe za pripremu hrane,,,,
711,100830,Ugr.frizider NRKI2181 A1 Gorenje,0,537.1901,0,650,0,Frižideri,,,,
712,100831,Ugr.frizider NRKI  2181 E1 Gorenje,0,494.2149,0,598,0,Frižideri,,,,
713,100832,Inspiron 3502 15.6 Pentium N 5030 4GB 128GB silver,0,391.7355,0,474,0,Laptop računari,,,,
715,100834,Zamrzivac FH 401 CW Gorenje,0,338.843,0,410,0,Zamrzivači,,,,
716,100835,Frizider NRS 9181 MX,0,706.6116,0,855,0,Frižideri,,,,
721,100841,KESA ZA USISIVAC 2600 W,0,5.7851,0,7,0,Usisivači,,,,
722,100842,KESA ZA USISIVAC 2200 W,0,4.1322,0,5,0,Usisivači,,,,
723,100843,SJECKO FA-5114-7 first,0,21.4876,0,26,0,Aparati za hranu,,,,
724,100844,Masina za sivenje Singer Brilliance 6180,0,139.6694,0,169,0,Veš mašine,,,,
725,100845,AL.TIGANJ 24 LJUBICASTI,0,8.1818,0,9.9,0,Posuđe za pripremu hrane,,,,
726,100846,AL.TIGANJ 25 LJUBICASTI,0,7.438,0,9,0,Posuđe za pripremu hrane,,,,
727,100847,Mikser M450W Gorenje,0,32.2314,0,39,0,Mikser,,,,
728,100848,Set solja BR 963 fiser,0,8.6777,0,10.5,0,Stono posuđe,,,,
730,100850,ASPIRATOR  WHU629EX/S Gorenje,0,90.9091,0,110,0,Aspiratori,,,,
731,100851,Ugr.set BO735E11XK+ECT641BSC Gorenje,0,397.5207,0,481,0,Stono posuđe,,,,
733,100853,Ugr.ploca EBC 200 MCB Vox,0,103.3058,0,125,0,Ugradne ploče,,,,
735,100855,Porc.solja 300 ml cvjetici,0,4.0496,0,4.9,0,Stono posuđe,,,,
736,100856,KLASICNA TEPSIJA 30 PLAVA,0,10.6612,0,12.9,0,Posuđe za pripremu hrane,,,,
737,100857,TIGANJ PRINC 22 SA POKLOPCEM,0,9.8347,0,11.9,0,Posuđe za pripremu hrane,,,,
738,100859,Pelet A 1,0,0.2617,0,0.28,0,Peći,,,,
740,100861,PEC JEZGRO,0,135.5372,0,164,0,Peći,,,,
741,100862,PEC SFERA,0,479.3388,0,580,0,Peći,,,,
742,100863,PEC LAVA TERMO,0,421.4876,0,510,0,Peći,,,,
743,100864,Pelet A1 Bioenergy,0,0.2562,0,0.31,0,Peći,,,,
745,100866,Presa za kosu Rowenta SF1510FO,0,23.9669,0,29,0,Stajleri i prese za kosu,,,,
746,100867,Komb.frizider RT267D4ADF Hisense,0,200.8264,0,243,0,Frižideri,,,,
747,100868,MLIN FISER FS 180T,0,50.5785,0,61.2,0,Mlinovi,,,,
749,100870,PEGLA FA-5628-6 First,0,14.0496,0,17,0,Pegle,,,,
754,100875,PEC PROMETEJ,0,247.1074,0,299,0,Peći,,,,
755,100876,PEC HELIOS,0,98.3471,0,119,0,Peći,,,,
757,100878,Panel grijalica FS 827 2000 W,0,90.9091,0,110,0,Grijalice,,,,
758,100880,Figaro FS 615 Fiser,0,18.1818,0,22,0,Stajleri i prese za kosu,,,,
759,100881,SJECKALICA S 400 QB,0,29.3388,0,35.5,0,Aparati za hranu,,,,
760,100882,W/M WNPI 72B Gorenje,0,329.7521,0,399,0,Veš mašine,,,,
761,100883,Led TV 32ADS314B Vox,0,123.9669,0,150,0,Televizori,,,,
762,100884,Napa WHC63CLI Gorenje,0,236.3636,0,286,0,Ugradni aspiratori,,,,
763,100885,Set solja BR 969 Fiser,0,13.6364,0,16.5,0,Stono posuđe,,,,
767,100890,Led TV 32DSA314B Vox,0,82.6446,0,100,0,Televizori,,,,
774,100898,Friteza FS 600 fiser,0,30.5785,0,37,0,Friteza,,,,
776,100900,Usisivac za pepeo Alfa Plam,0,90.9091,0,110,0,Usisivači,,,,
778,100902,Ugr.ploca CT43 Sc Gorenje,0,20.66,0,25,0,Ugradne ploče,,,,
781,100905,W/M  WNEI84SCS Gorenje,0,409.0909,0,495,0,Veš mašine,,,,
783,100907,Set kuhinjskih posuda 3/1 BR 240 Fiser,0,16.4463,0,19.9,0,Stono posuđe,,,,
787,100911,Porc.set za kafu 6/1 tufne/linije,0,16.4463,0,19.9,0,Aparati za kafu,,,,
789,100913,Led TV 32DSA314H Vox,0,89.2562,0,108,0,Televizori,,,,
791,100915,Induk.ploca PUE611BB5D Bosch,0,225.62,0,273,0,Indukcione ploče,,,,
796,100920,STUCNA FI 118 BRAON,0,2.8926,0,3.5,0,Dimne cijevi,,,,
798,100922,FEN FA-5653-2,0,7.438,0,9,0,Fenovi,,,,
800,100924,KONVEKT.RADIJATOR CON 15,0,161.9835,0,196,0,Grijalice,,,,
801,100925,KONVEKT.RADIJATOR CON 20,0,164.4628,0,199,0,Grijalice,,,,
802,100926,KONVEKT.RADIJATOR CON 30,0,205.7851,0,249,0,Grijalice,,,,
803,100927,FEN FA-5659-1,0,12.8099,0,15.5,0,Fenovi,,,,
804,100928,STEDISA 6/1 1M  farbani,0,23.0579,0,27.9,0,Dimne cijevi,,,,
805,100929,CAROBNA PEC,0,148.7603,0,180,0,Peći,,,,
806,100930,Lap Top Dell  Inspiron 3511 15.6 I3-1115G4 8GB,0,404.9587,0,490,0,Laptop računari,,,,
808,100932,Presa za kosu SF1519FO Rowenta,0,25.6198,0,31,0,Stajleri i prese za kosu,,,,
809,100933,Usis.VC2303GAPRACY Gorenje,0,126.4463,0,153,0,Usisivači,,,,
810,100934,FILTERI ZA 1800 CIKLON,0,7.438,0,9,0,Filteri,,,,
811,100935,SET VREC.PLATN.ZA 1400,0,4.1322,0,5,0,Stono posuđe,,,,
813,100937,RADIO FA-1905,0,30.5785,0,37,0,Radio,,,,
815,100939,SOKOVNIK BOSCH MES 1020,0,68.595,0,83,0,Sokovnici,,,,
816,100940,MESOR.BOSCH MAS62R1N,0,81.8182,0,99,0,Aparati za hranu,,,,
817,100941,FEN FISER FS11,0,12.3967,0,15,0,Fenovi,,,,
818,100942,PEGLA FISER 211,0,14.876,0,18,0,Pegle,,,,
819,100943,SJECKALICA FISER FS 515,0,15.7025,0,19,0,Aparati za hranu,,,,
820,100944,PAROCISTAC FISER FJ 103 L,0,47.9339,0,58,0,Paročistači,,,,
821,100945,UHD TV 50ADS314B Vox,0,280.9917,0,340,0,Televizori,,,,
822,100946,USISIVAC VCFJ103C 2800 W NA VODU,0,103.3058,0,125,0,Usisivači,,,,
823,100947,APARAT ZA KOKICE FISER FS 015 A,0,27.2727,0,33,0,Aparati za hranu,,,,
824,100948,FIGARO FISER FS05,0,9.9174,0,12,0,Stajleri i prese za kosu,,,,
825,100949,Pec na pelet Dino 27 bronza,0,1786.7769,0,2162,0,Peći,,,,
826,100950,Zamrzivac GF 100 VOX,0,146.281,0,177,0,Zamrzivači,,,,
828,100952,Zamrzivac GF 200 VOX,0,193.3884,0,234,0,Zamrzivači,,,,
829,100953,Mob.Xiaomi Redmi 9A 2+32 Sky blue,0,111.5702,0,135,0,Mobilni telefoni,,,,
832,100956,Sjeckalica MC 355 Vox,0,15.7025,0,19,0,Aparati za hranu,,,,
833,100957,VAGA FISER FS 9005,0,19.8347,0,24,0,Vage,,,,
834,100958,Mob.Xiaomi Redmi Note 9S 4+64GB,0,214.876,0,260,0,Mobilni telefoni,,,,
835,100961,Mob.Samsung A217F A21S,0,198.3471,0,240,0,Mobilni telefoni,,,,
839,100965,MESOR.BOSCH MAS4601,0,45.3719,0,54.9,0,Aparati za hranu,,,,
843,100969,MESOR.BOSCH MAS4104,0,55.3719,0,67,0,Aparati za hranu,,,,
844,100970,Kuhinjski set BR 633 Fiser,0,23.9669,0,29,0,Stono posuđe,,,,
845,100971,"PRODUZNO KABLO L3/6+P 3X1,5",0,10.3306,0,12.5,0,Kablovi,,,,
846,100972,TROFAZNI KABAL 3M,0,14.4628,0,17.5,0,Kablovi,,,,
850,100976,SJECKO FA-5114-3,0,25.6198,0,31,0,Aparati za hranu,,,,
851,100977,MIKSER FA-5258,0,37.1901,0,45,0,Mikser,,,,
852,100978,MIKSER FA-5262-2,0,9.0083,0,10.9,0,Mikser,,,,
853,100979,MINI MIKSER FA-5293,0,4.9587,0,6,0,Mikser,,,,
855,100981,ASPIRATOR BHI 611ES GORENJE,0,193.39,0,234,0,Aspiratori,,,,
858,100984,Klima Gree Amber GWH18YE-S6DB,0,1322.314,0,1600,0,Klime,,,,
864,100990,DOMINANT 90 H BIJELI,0,623.9669,0,755,0,Peći,,,,
865,100991,ALFA 70 ET  ETAZ,0,371.9,0,450,0,Peći,,,,
873,100999,PRESA ZA KOSU FA-5658-5,0,16.0331,0,19.4,0,Stajleri i prese za kosu,,,,
880,101006,W/M WP60S3 Gorenje,0,228.9256,0,277,0,Veš mašine,,,,
881,101007,W/M  WF 60831M  Tesla,0,197.5207,0,239,0,Veš mašine,,,,
885,101011,Frizider GSJV70PZTE LG side by side,0,309.92,0,375,0,Frižideri,,,,
886,101012,Frizider RS2000M1 Tesla,0,194.2149,0,235,0,Frižideri,,,,
888,101014,TRIMER FA-5680-2,0,8.2645,0,10,0,Mašine za šišanje i brijanje,,,,
891,101017,Zamrzivac GF 300 VOX,0,219.8347,0,266,0,Zamrzivači,,,,
892,101018,SOBNA ANTENA FA-3100,0,13.2231,0,16,0,Antene,,,,
894,101020,FEN FISER FS 03,0,14.0496,0,17,0,Fenovi,,,,
895,101021,Ves masina WAN 24291 BY Bosch,0,193.8,0,234.5,0,Veš mašine,,,,
898,101024,Ugr.mikrotalasna BFL520MB0 Bosch,0,211.16,0,255.5,0,Mikrotalasne,,,,
899,101025,MikserM450B Gorenje,0,32.2314,0,39,0,Mikser,,,,
901,101027,Ugr.aspirator ERA GR/A/52 Elica,0,42.98,0,52.01,0,Ugradni aspiratori,,,,
902,101028,Prednji filter SL306N 1/2 kockasti,0,0.8264,0,1,0,Filteri,,,,
904,101030,DUBOKA SERPA STANDARD 16 KRUGOVI,0,10.3306,0,12.5,0,Posuđe za pripremu hrane,,,,
905,101031,W/M WE703 Gorenje,0,268.595,0,325,0,Veš mašine,,,,
907,101033,Slisalice Bluetooth EB-TWS05 plave,3,14.876,44.63,18,54,Slušalice,,,,
908,101034,SJECKO BOSCH MMR08R2,0,33.8843,0,41,0,Aparati za hranu,,,,
910,101036,LCD TV 39S60T2S2 VIVAX,0,198.3471,0,240,0,Televizori,,,,
913,101039,APARAT ZA KOKICE FA-5108-1,0,18.1818,0,22,0,Aparati za hranu,,,,
914,101040,Ugr.rerna BO737E24X Gorenje,0,228.9256,0,277,0,Ugradne rerne,,,,
917,101043,Kotao na pelet ZVBS  25,0,206.61,0,250,0,Peći,,,,
919,101046,DUBOKA SERPA STANDARD 22 KRUGOVI,0,13.4711,0,16.3,0,Posuđe za pripremu hrane,,,,
923,101050,Prednji filter SL306N 1/1 okrugli,0,0.8264,0,1,0,Filteri,,,,
924,101051,FILTER ZA 1500 EA CIKLON,0,3.9669,0,4.8,0,Filteri,,,,
928,101055,DUBOKA SERPA STANDARD 18 KRUGOVI,0,11.0744,0,13.4,0,Posuđe za pripremu hrane,,,,
929,101056,LAP TOP ASPIRE 315--56-3812,0,449.5868,0,544,0,Laptop računari,,,,
930,101057,Stak.sporet CHT 6008 BL Vox,0,293.3884,0,355,0,Šporeti,,,,
934,101061,BLENDER FS 506 FISER,0,23.0579,0,27.9,0,Blenderi,,,,
935,101062,SJECKALICA BOSCH MMR 1501,0,35.8512,0,43.38,0,Aparati za hranu,,,,
936,101064,KUVALO BOSCH TWK 1102 N,0,27.1901,0,32.9,0,Čajovnici,,,,
940,101068,LED TV 43A5730FA HISENSE,0,289.2562,0,350,0,Televizori,,,,
941,101069,Ugr.set Gorenje BO6737EO2X+ECT41SC,0,315.7025,0,382,0,Stono posuđe,,,,
942,101070,MIKSER BOSCH MSM6B100,0,15.8678,0,19.2,0,Mikser,,,,
943,101071,Mikser SMX  8023B Vox,0,31.405,0,38,0,Mikser,,,,
946,101074,Frizider R 6191 DX Gorenje,0,371.0744,0,449,0,Frižideri,,,,
947,101075,Ugr.mas.za sudje SMV25AX00E Bosch,0,391.7355,0,474,0,Mašine za pranje suđa,,,,
948,101076,Rucni blender HBX 601 LBW Gorenje,0,22.3141,0,27,0,Blenderi,,,,
951,101079,Rostilj BR 302 Fiser,0,31.405,0,38,0,Roštilji,,,,
952,101080,SOKOVNIK JC 803 G Gorenje,0,59.5041,0,72,0,Sokovnici,,,,
953,101081,APARAT ZA SENDVICE BOSCH SW 7391,0,26.3636,0,31.9,0,Aparati za hranu,,,,
954,101082,APARAT BOSCH MUM 4426,0,79.2562,0,95.9,0,Aparati za hranu,,,,
955,101083,Ugr.frizider Tesla RI1300 H 1,0,161.157,0,195,0,Frižideri,,,,
956,101084,Rostilj BR 301 Fiser,0,23.1405,0,28,0,Roštilji,,,,
957,101085,Frizider SBS 6305 IX Vox,0,925.6198,0,1120,0,Frižideri,,,,
961,101089,TV UTICNICA ZIDNA,0,6.6116,0,8,0,Televizori,,,,
965,101093,PODNA VAGA FA-8000,0,9.0909,0,11,0,Vage,,,,
966,101094,Rostilj BR 303 Fiser,0,36.3636,0,44,0,Roštilji,,,,
968,101096,Pegla Rowenta DW5127F1,0,57.0248,0,69,0,Pegle,,,,
969,101097,Blender B501LBW Gorenje,0,32.2314,0,39,0,Blenderi,,,,
974,101102,FEN ROWENTA CV5930FO,0,38.843,0,47,0,Fenovi,,,,
975,101103,W/M WEI 943 Gorenje,0,403.3058,0,488,0,Veš mašine,,,,
976,101104,Pegla DBL 5007 Vox,0,16.5289,0,20,0,Pegle,,,,
977,101105,PLOCA 180,0,14.0496,0,17,0,Indukcione ploče,,,,
981,101109,GRIJALICA KVARCNA  KP 3X1000W LUX,0,14.4628,0,17.5,0,Grijalice,,,,
982,101110,Escajg  24/1 BR 193 Fiser,0,28.9256,0,35,0,Stono posuđe,,,,
983,101111,ADAPTER SKART-CINC,0,1.2397,0,1.5,0,Kablovi,,,,
984,101112,Ugr.rerna BO76SYW Gorenje,0,312.6859,0,378.35,0,Ugradne rerne,,,,
985,101113,Ugr.M/S GV671C60 Gorenje,0,290.9091,0,352,0,Mašine za pranje suđa,,,,
986,101114,APARAT ZA SISANJE ROWENTA TN5040D1,0,36.281,0,43.9,0,Mašine za šišanje i brijanje,,,,
988,101116,Ugr.ploca ECT 643SYW Gorenje,0,258.51,0,312.8,0,Ugradne ploče,,,,
989,101117,Ugr.M/S SMV4ECX26E Bosch,0,570.2479,0,690,0,Mašine za pranje suđa,,,,
990,101118,SET 3/1 MINNIE MOUSE,0,16.7769,0,20.3,0,Stono posuđe,,,,
991,101119,UGR.RERNA CANDY 43/3 GHCR,0,247.8512,0,299.9,0,Ugradne rerne,,,,
993,101121,SET 3/1 MICKEY MOUSE,0,16.7769,0,20.3,0,Stono posuđe,,,,
994,101123,Zamr.HSA 47530 Beko,0,320.66,0,388,0,Zamrzivači,,,,
997,101126,W/M WW70TA026AE1LE Samsung,0,385.124,0,466,0,Veš mašine,,,,
998,101127,NOSAC RAI 40,0,14.0496,0,17,0,Ostalo,,,,
1000,101129,Ugr.M/S GV 661D60 Gorenje,0,327.2727,0,396,0,Mašine za pranje suđa,,,,
1001,101130,Ugr.frizider RBIU 6092 Gorenje,0,291.7769,0,353.05,0,Frižideri,,,,
1003,101132,Pegla DBL 5045 Vox,0,32.89,0,39.8,0,Pegle,,,,
1007,101136,Konvektor CHM 20-GR Marea,0,56.1983,0,68,0,Grijalice,,,,
1008,101137,Konvektor PHM 2000GL Marea,0,57.8512,0,70,0,Grijalice,,,,
1009,101138,BLENDER FA-5242-2,0,25.5372,0,30.9,0,Blenderi,,,,
1010,101139,Presa za kosu Rowenta SF1512FO,0,25.6198,0,31,0,Stajleri i prese za kosu,,,,
1011,101140,Konv.grijalica CHM 01 Marea,0,28.9256,0,35,0,Grijalice,,,,
1012,101141,PODNA VAGA FA-8015-1,0,10.4132,0,12.6,0,Vage,,,,
1013,101142,GRIJALICA FA 5569,0,16.4463,0,19.9,0,Grijalice,,,,
1015,101144,Usis.VC2421ECW Gorenje,0,90.0826,0,109,0,Usisivači,,,,
1016,101145,Grijalica FHM 15 Marea,0,15.7025,0,19,0,Grijalice,,,,
1017,101146,Komb.frizider  FTL213FUTORS plavi Daewoo,0,229.7521,0,278,0,Frižideri,,,,
1018,101147,Bojler 50 L za etazno grij. Prohrom LIJEVI,0,241.3223,0,292,0,Bojleri,,,,
1019,101148,Komb.frizider FTL213FRTORS crveni Daewoo,0,229.7521,0,278,0,Frižideri,,,,
1020,101149,VAGA KCA-5 KG,0,6.6116,0,8,0,Vage,,,,
1021,101150,Klima U Match podna ASP-12BI Sinclair,0,909.0909,0,1100,0,Klime,,,,
1022,101151,Zamrzivac FH15FPW Gorenje,0,214.876,0,260,0,Zamrzivači,,,,
1024,101153,PEC TENA,0,326.4463,0,395,0,Peći,,,,
1025,101154,KAMIN UPLAND,0,141.3223,0,171,0,Peći,,,,
1026,101155,KAMIN MAESTRAL N,0,243.8017,0,295,0,Peći,,,,
1027,101156,PEC NERA 8,0,206.6116,0,250,0,Peći,,,,
1028,101157,PEC DORA 8,0,238.0165,0,288,0,Peći,,,,
1029,101158,PEC DORA 10,0,252.0661,0,305,0,Peći,,,,
1030,101159,Sjeckalica S450XE Gorenje,0,31.405,0,38,0,Aparati za hranu,,,,
1031,101160,LED TV 32A11H314M Vox,0,143.8017,0,174,0,Televizori,,,,
1034,101163,Usisivac fiser FJ 127 2200 w,0,49.5868,0,60,0,Usisivači,,,,
1036,101165,Usisivac fiser FJ 113,0,60.3306,0,73,0,Usisivači,,,,
1038,101167,Escajg BR 291 Fiser,0,28.1,0,34,0,Stono posuđe,,,,
